time,BNP.USDMXN - USD/MXN_x,closeAsk,closeBid,volume
2012-05-25T05:00:00.000000Z,13.986229999999999,13.99023,13.98223,
2012-05-25T09:00:00.000000Z,14.018270000000001,14.02077,14.015770000000002,
2012-05-25T13:00:00.000000Z,14.02788,14.030879999999998,14.02488,
2012-05-25T17:00:00.000000Z,14.02785,14.04785,14.00785,
2012-05-27T17:00:00.000000Z,13.976070000000002,13.99607,13.95607,
2012-05-27T21:00:00.000000Z,13.97454,13.99204,13.95704,
2012-05-28T01:00:00.000000Z,13.94537,13.96287,13.92787,
2012-05-28T05:00:00.000000Z,13.91856,13.92506,13.91206,
2012-05-28T09:00:00.000000Z,13.92926,13.93176,13.92676,
2012-05-28T13:00:00.000000Z,13.94152,13.94527,13.93777,
2012-05-28T17:00:00.000000Z,13.947670000000002,13.967670000000002,13.92767,
2012-05-28T21:00:00.000000Z,13.9795,13.997,13.962,
2012-05-29T01:00:00.000000Z,13.98084,13.99834,13.96334,
2012-05-29T05:00:00.000000Z,13.94054,13.94529,13.93579,
2012-05-29T09:00:00.000000Z,13.927220000000002,13.93072,13.92372,
2012-05-29T13:00:00.000000Z,13.9417,13.9447,13.9387,
2012-05-29T17:00:00.000000Z,13.88349,13.90349,13.86349,
2012-05-29T21:00:00.000000Z,13.90869,13.92619,13.89119,
2012-05-30T01:00:00.000000Z,13.92654,13.94404,13.90904,
2012-05-30T05:00:00.000000Z,13.959,13.9655,13.9525,
2012-05-30T09:00:00.000000Z,13.99251,13.99501,13.99001,
2012-05-30T13:00:00.000000Z,14.07545,14.0792,14.0717,
2012-05-30T17:00:00.000000Z,14.14318,14.16318,14.12318,
2012-05-30T21:00:00.000000Z,14.17937,14.19687,14.16187,
2012-05-31T01:00:00.000000Z,14.18615,14.20365,14.16865,
2012-05-31T05:00:00.000000Z,14.11837,14.123870000000002,14.11287,
2012-05-31T09:00:00.000000Z,14.207120000000002,14.20962,14.204620000000002,
2012-05-31T13:00:00.000000Z,14.28811,14.29186,14.28436,
2012-05-31T17:00:00.000000Z,14.377970000000001,14.39797,14.357970000000002,
2012-05-31T21:00:00.000000Z,14.40762,14.42512,14.39012,
2012-06-01T01:00:00.000000Z,14.4367,14.4542,14.4192,
2012-06-01T05:00:00.000000Z,14.5341,14.5384,14.5298,
2012-06-01T09:00:00.000000Z,14.4673,14.4713,14.4633,
2012-06-01T13:00:00.000000Z,14.39414,14.39714,14.39114,
2012-06-01T17:00:00.000000Z,14.31308,14.33308,14.293079999999998,
