time,BNP.EURCHF - EUR/CHF_x,closeAsk,closeBid,volume
2015-05-18T19:00:00.000000Z,1.046565,1.0467,1.04643,
2015-05-18T19:15:00.000000Z,1.046955,1.0471,1.04681,
2015-05-18T19:30:00.000000Z,1.04712,1.04725,1.04699,
2015-05-18T19:45:00.000000Z,1.046865,1.04702,1.04671,
2015-05-18T20:00:00.000000Z,1.047015,1.04718,1.04685,
2015-05-18T20:15:00.000000Z,1.04752,1.04767,1.04737,
2015-05-18T20:30:00.000000Z,1.0479450000000001,1.0481200000000002,1.04777,
2015-05-18T20:45:00.000000Z,1.0481049999999998,1.04837,1.04784,
2015-05-18T21:00:00.000000Z,1.0479,1.0481200000000002,1.04768,
2015-05-18T21:15:00.000000Z,1.04787,1.04826,1.04748,
2015-05-18T21:30:00.000000Z,1.04807,1.0483,1.04784,
2015-05-18T21:45:00.000000Z,1.0479500000000002,1.0483,1.0476,
2015-05-18T22:00:00.000000Z,1.04791,1.04819,1.0476299999999998,
2015-05-18T22:15:00.000000Z,1.048,1.04823,1.04777,
2015-05-18T22:30:00.000000Z,1.048015,1.04826,1.04777,
2015-05-18T22:45:00.000000Z,1.04803,1.04826,1.0478,
2015-05-18T23:00:00.000000Z,1.048315,1.04848,1.04815,
2015-05-18T23:15:00.000000Z,1.048355,1.04851,1.0482,
2015-05-18T23:30:00.000000Z,1.048395,1.04854,1.04825,
2015-05-18T23:45:00.000000Z,1.0488149999999998,1.04896,1.04867,
2015-05-19T00:00:00.000000Z,1.048875,1.04901,1.04874,
2015-05-19T00:15:00.000000Z,1.04832,1.04848,1.04816,
2015-05-19T00:30:00.000000Z,1.0481850000000001,1.04833,1.04804,
2015-05-19T00:45:00.000000Z,1.0481,1.04823,1.04797,
2015-05-19T01:00:00.000000Z,1.047925,1.04808,1.04777,
2015-05-19T01:15:00.000000Z,1.0478450000000001,1.04799,1.0477,
2015-05-19T01:30:00.000000Z,1.0475500000000002,1.0477,1.0474,
2015-05-19T01:45:00.000000Z,1.04685,1.047,1.0467,
2015-05-19T02:00:00.000000Z,1.0462349999999998,1.04639,1.04608,
2015-05-19T02:15:00.000000Z,1.04615,1.04629,1.04601,
2015-05-19T02:30:00.000000Z,1.04643,1.04657,1.04629,
2015-05-19T02:45:00.000000Z,1.0464449999999998,1.0465799999999998,1.04631,
2015-05-19T03:00:00.000000Z,1.047135,1.04728,1.04699,
2015-05-19T03:15:00.000000Z,1.0476,1.04775,1.04745,
2015-05-19T03:30:00.000000Z,1.04757,1.0477299999999998,1.04741,
2015-05-19T03:45:00.000000Z,1.0477,1.04786,1.04754,
2015-05-19T04:00:00.000000Z,1.047325,1.04748,1.0471700000000002,
2015-05-19T04:15:00.000000Z,1.047355,1.0475,1.04721,
2015-05-19T04:30:00.000000Z,1.04728,1.04743,1.04713,
2015-05-19T04:45:00.000000Z,1.04759,1.04776,1.04742,
2015-05-19T05:00:00.000000Z,1.0478100000000001,1.04797,1.04765,
2015-05-19T05:15:00.000000Z,1.04799,1.04814,1.04784,
2015-05-19T05:30:00.000000Z,1.04828,1.04841,1.04815,
