time,BNP.EURHKD - EUR/HKD_x,closeAsk,closeBid,volume
2015-03-18T12:00:00.000000Z,8.23046875,8.234375,8.2265625,2224.0
2015-03-18T12:30:00.000000Z,8.21875,8.21875,8.21875,2804.0
2015-03-18T13:00:00.000000Z,8.2265625,8.2265625,8.2265625,2804.0
2015-03-18T13:30:00.000000Z,8.234375,8.234375,8.234375,2788.0
2015-03-18T14:00:00.000000Z,8.23046875,8.234375,8.2265625,3332.0
2015-03-18T14:30:00.000000Z,8.23046875,8.234375,8.2265625,3286.0
2015-03-18T15:00:00.000000Z,8.23828125,8.2421875,8.234375,3524.0
2015-03-18T15:30:00.000000Z,8.2578125,8.2578125,8.2578125,3644.0
2015-03-18T16:00:00.000000Z,8.2578125,8.2578125,8.2578125,3180.0
2015-03-18T16:30:00.000000Z,8.26953125,8.2734375,8.265625,3740.0
2015-03-18T17:00:00.000000Z,8.2734375,8.2734375,8.2734375,3000.0
2015-03-18T17:30:00.000000Z,8.26953125,8.2734375,8.265625,3412.0
2015-03-18T18:00:00.000000Z,8.34375,8.34375,8.34375,15152.0
2015-03-18T18:30:00.000000Z,8.33203125,8.3359375,8.328125,13328.0
2015-03-18T19:00:00.000000Z,8.375,8.375,8.375,9648.0
2015-03-18T19:30:00.000000Z,8.40625,8.40625,8.40625,6556.0
2015-03-18T20:00:00.000000Z,8.46875,8.46875,8.46875,10688.0
2015-03-18T20:30:00.000000Z,8.43359375,8.4375,8.4296875,4180.0
2015-03-18T21:00:00.000000Z,8.42578125,8.4296875,8.421875,1005.0
2015-03-18T21:30:00.000000Z,8.40234375,8.40625,8.3984375,1237.0
2015-03-18T22:00:00.000000Z,8.40625,8.40625,8.40625,1484.0
2015-03-18T22:30:00.000000Z,8.3984375,8.3984375,8.3984375,851.0
2015-03-18T23:00:00.000000Z,8.3984375,8.3984375,8.3984375,1418.0
2015-03-18T23:30:00.000000Z,8.4140625,8.4140625,8.4140625,1250.0
2015-03-19T00:00:00.000000Z,8.4609375,8.4609375,8.4609375,4424.0
2015-03-19T00:30:00.000000Z,8.4453125,8.4453125,8.4453125,3740.0
2015-03-19T01:00:00.000000Z,8.40625,8.40625,8.40625,3964.0
2015-03-19T01:30:00.000000Z,8.4140625,8.4140625,8.4140625,3388.0
2015-03-19T02:00:00.000000Z,8.40625,8.40625,8.40625,2208.0
2015-03-19T02:30:00.000000Z,8.375,8.375,8.375,3328.0
2015-03-19T03:00:00.000000Z,8.3828125,8.3828125,8.3828125,2286.0
2015-03-19T03:30:00.000000Z,8.3515625,8.3515625,8.3515625,2536.0
2015-03-19T04:00:00.000000Z,8.359375,8.359375,8.359375,2044.0
2015-03-19T04:30:00.000000Z,8.3515625,8.3515625,8.3515625,2504.0
2015-03-19T05:00:00.000000Z,8.35546875,8.359375,8.3515625,1766.0
2015-03-19T05:30:00.000000Z,8.35546875,8.359375,8.3515625,1493.0
2015-03-19T06:00:00.000000Z,8.359375,8.359375,8.359375,1343.0
2015-03-19T06:30:00.000000Z,8.3671875,8.3671875,8.3671875,1636.0
2015-03-19T07:00:00.000000Z,8.3125,8.3125,8.3125,6764.0
2015-03-19T07:30:00.000000Z,8.30859375,8.3125,8.3046875,6288.0
2015-03-19T08:00:00.000000Z,8.265625,8.265625,8.265625,8320.0
2015-03-19T08:30:00.000000Z,8.265625,8.265625,8.265625,5728.0
2015-03-19T09:00:00.000000Z,8.2734375,8.2734375,8.2734375,5072.0
2015-03-19T09:30:00.000000Z,8.296875,8.296875,8.296875,4312.0
2015-03-19T10:00:00.000000Z,8.28125,8.28125,8.28125,5896.0
2015-03-19T10:30:00.000000Z,8.296875,8.296875,8.296875,4176.0
2015-03-19T11:00:00.000000Z,8.296875,8.296875,8.296875,3116.0
2015-03-19T11:30:00.000000Z,8.3046875,8.3046875,8.3046875,4552.0
2015-03-19T12:00:00.000000Z,8.27734375,8.28125,8.2734375,4352.0
2015-03-19T12:30:00.000000Z,8.2734375,8.2734375,8.2734375,5580.0
2015-03-19T13:00:00.000000Z,8.27734375,8.28125,8.2734375,4164.0
2015-03-19T13:30:00.000000Z,8.26953125,8.2734375,8.265625,5668.0
2015-03-19T14:00:00.000000Z,8.28515625,8.2890625,8.28125,5592.0
2015-03-19T14:30:00.000000Z,8.265625,8.265625,8.265625,4824.0
2015-03-19T15:00:00.000000Z,8.2734375,8.2734375,8.2734375,4000.0
2015-03-19T15:30:00.000000Z,8.2421875,8.2421875,8.2421875,5104.0
2015-03-19T16:00:00.000000Z,8.25,8.25,8.25,4732.0
2015-03-19T16:30:00.000000Z,8.25,8.25,8.25,2370.0
2015-03-19T17:00:00.000000Z,8.2578125,8.2578125,8.2578125,2452.0
2015-03-19T17:30:00.000000Z,8.25,8.25,8.25,1783.0
2015-03-19T18:00:00.000000Z,8.2421875,8.2421875,8.2421875,1969.0
2015-03-19T18:30:00.000000Z,8.25390625,8.2578125,8.25,2374.0
2015-03-19T19:00:00.000000Z,8.24609375,8.25,8.2421875,1787.0
2015-03-19T19:30:00.000000Z,8.2578125,8.2578125,8.2578125,1885.0
2015-03-19T20:00:00.000000Z,8.26171875,8.265625,8.2578125,1245.0
2015-03-19T20:30:00.000000Z,8.26953125,8.2734375,8.265625,1367.0
2015-03-19T21:00:00.000000Z,8.265625,8.265625,8.265625,417.0
2015-03-19T21:30:00.000000Z,8.26953125,8.2734375,8.265625,835.0
2015-03-19T22:00:00.000000Z,8.2734375,8.2734375,8.2734375,787.0
2015-03-19T22:30:00.000000Z,8.27734375,8.28125,8.2734375,363.0
2015-03-19T23:00:00.000000Z,8.27734375,8.28125,8.2734375,420.0
2015-03-19T23:30:00.000000Z,8.27734375,8.28125,8.2734375,757.0
2015-03-20T00:00:00.000000Z,8.2734375,8.2734375,8.2734375,1564.0
2015-03-20T00:30:00.000000Z,8.28125,8.28125,8.28125,1372.0
2015-03-20T01:00:00.000000Z,8.28125,8.28125,8.28125,1307.0
2015-03-20T01:30:00.000000Z,8.296875,8.296875,8.296875,1948.0
2015-03-20T02:00:00.000000Z,8.2890625,8.2890625,8.2890625,1565.0
2015-03-20T02:30:00.000000Z,8.2890625,8.2890625,8.2890625,842.0
2015-03-20T03:00:00.000000Z,8.2890625,8.2890625,8.2890625,624.0
2015-03-20T03:30:00.000000Z,8.2890625,8.2890625,8.2890625,677.0
2015-03-20T04:00:00.000000Z,8.28125,8.28125,8.28125,878.0
2015-03-20T04:30:00.000000Z,8.28515625,8.2890625,8.28125,596.0
2015-03-20T05:00:00.000000Z,8.2890625,8.2890625,8.2890625,682.0
2015-03-20T05:30:00.000000Z,8.2890625,8.2890625,8.2890625,1020.0
2015-03-20T06:00:00.000000Z,8.296875,8.296875,8.296875,851.0
2015-03-20T06:30:00.000000Z,8.27734375,8.28125,8.2734375,1071.0
2015-03-20T07:00:00.000000Z,8.2734375,8.2734375,8.2734375,2776.0
2015-03-20T07:30:00.000000Z,8.27734375,8.28125,8.2734375,2862.0
2015-03-20T08:00:00.000000Z,8.28125,8.28125,8.28125,3560.0
2015-03-20T08:30:00.000000Z,8.2890625,8.2890625,8.2890625,3084.0
2015-03-20T09:00:00.000000Z,8.296875,8.296875,8.296875,2700.0
2015-03-20T09:30:00.000000Z,8.28125,8.28125,8.28125,3236.0
2015-03-20T10:00:00.000000Z,8.2890625,8.2890625,8.2890625,2364.0
2015-03-20T10:30:00.000000Z,8.296875,8.296875,8.296875,2312.0
2015-03-20T11:00:00.000000Z,8.296875,8.296875,8.296875,1905.0
2015-03-20T11:30:00.000000Z,8.3125,8.3125,8.3125,2980.0
2015-03-20T12:00:00.000000Z,8.3203125,8.3203125,8.3203125,3756.0
2015-03-20T12:30:00.000000Z,8.34375,8.34375,8.34375,5788.0
2015-03-20T13:00:00.000000Z,8.37890625,8.3828125,8.375,7024.0
2015-03-20T13:30:00.000000Z,8.37890625,8.3828125,8.375,6868.0
2015-03-20T14:00:00.000000Z,8.36328125,8.3671875,8.359375,7048.0
2015-03-20T14:30:00.000000Z,8.359375,8.359375,8.359375,4604.0
2015-03-20T15:00:00.000000Z,8.35546875,8.359375,8.3515625,3470.0
2015-03-20T15:30:00.000000Z,8.375,8.375,8.375,4320.0
2015-03-20T16:00:00.000000Z,8.38671875,8.390625,8.3828125,4400.0
2015-03-20T16:30:00.000000Z,8.41015625,8.4140625,8.40625,6136.0
2015-03-20T17:00:00.000000Z,8.421875,8.421875,8.421875,4892.0
2015-03-20T17:30:00.000000Z,8.4140625,8.4140625,8.4140625,3174.0
2015-03-20T18:00:00.000000Z,8.39453125,8.3984375,8.390625,3636.0
2015-03-20T18:30:00.000000Z,8.3828125,8.3828125,8.3828125,2412.0
2015-03-20T19:00:00.000000Z,8.3828125,8.3828125,8.3828125,2344.0
