time,BNP.EURZAR - EUR/ZAR_x,closeAsk,closeBid,volume
2015-03-16T03:30:00.000000Z,13.08984375,13.09375,13.0859375,1921.0
2015-03-16T04:00:00.000000Z,13.0859375,13.09375,13.078125,1944.0
2015-03-16T04:30:00.000000Z,13.078125,13.0859375,13.0703125,6556.0
2015-03-16T05:00:00.000000Z,13.078125,13.09375,13.0625,6460.0
2015-03-16T05:30:00.000000Z,13.09765625,13.1015625,13.09375,5192.0
2015-03-16T06:00:00.000000Z,13.08984375,13.09375,13.0859375,3844.0
2015-03-16T06:30:00.000000Z,13.0625,13.0703125,13.0546875,8088.0
2015-03-16T07:00:00.000000Z,13.05859375,13.0625,13.0546875,10192.0
2015-03-16T07:30:00.000000Z,13.07421875,13.078125,13.0703125,8140.0
2015-03-16T08:00:00.000000Z,13.08203125,13.0859375,13.078125,11496.0
2015-03-16T08:30:00.000000Z,13.08984375,13.09375,13.0859375,9504.0
2015-03-16T09:00:00.000000Z,13.08984375,13.09375,13.0859375,9776.0
2015-03-16T09:30:00.000000Z,13.08203125,13.0859375,13.078125,7664.0
2015-03-16T10:00:00.000000Z,13.078125,13.0859375,13.0703125,8976.0
2015-03-16T10:30:00.000000Z,13.08984375,13.09375,13.0859375,9712.0
2015-03-16T11:00:00.000000Z,13.109375,13.1171875,13.1015625,11824.0
2015-03-16T11:30:00.000000Z,13.09765625,13.1015625,13.09375,8020.0
2015-03-16T12:00:00.000000Z,13.09375,13.1015625,13.0859375,11488.0
2015-03-16T12:30:00.000000Z,13.0859375,13.09375,13.078125,12752.0
2015-03-16T13:00:00.000000Z,13.09765625,13.1015625,13.09375,14792.0
2015-03-16T13:30:00.000000Z,13.140625,13.1484375,13.1328125,16144.0
2015-03-16T14:00:00.000000Z,13.15234375,13.15625,13.1484375,14464.0
2015-03-16T14:30:00.000000Z,13.14453125,13.1484375,13.140625,12336.0
2015-03-16T15:00:00.000000Z,13.13671875,13.140625,13.1328125,11696.0
2015-03-16T15:30:00.000000Z,13.13671875,13.140625,13.1328125,12672.0
2015-03-16T16:00:00.000000Z,13.14453125,13.1484375,13.140625,9584.0
2015-03-16T16:30:00.000000Z,13.1328125,13.140625,13.125,11488.0
2015-03-16T17:00:00.000000Z,13.12109375,13.125,13.1171875,9192.0
2015-03-16T17:30:00.000000Z,13.1171875,13.125,13.109375,5772.0
2015-03-16T18:00:00.000000Z,13.1328125,13.140625,13.125,3728.0
2015-03-16T18:30:00.000000Z,13.12890625,13.1328125,13.125,6272.0
2015-03-16T19:00:00.000000Z,13.12890625,13.1328125,13.125,3756.0
2015-03-16T19:30:00.000000Z,13.1171875,13.125,13.109375,4148.0
2015-03-16T20:00:00.000000Z,13.1015625,13.109375,13.09375,2422.0
2015-03-16T20:30:00.000000Z,13.1015625,13.1171875,13.0859375,2432.0
2015-03-16T21:00:00.000000Z,13.1015625,13.1171875,13.0859375,552.0
2015-03-16T21:30:00.000000Z,13.1015625,13.1171875,13.0859375,418.0
2015-03-16T22:00:00.000000Z,13.10546875,13.1171875,13.09375,914.0
2015-03-16T22:30:00.000000Z,13.09765625,13.1015625,13.09375,533.0
2015-03-16T23:00:00.000000Z,13.10546875,13.109375,13.1015625,642.0
2015-03-16T23:30:00.000000Z,13.1171875,13.125,13.109375,645.0
2015-03-17T00:00:00.000000Z,13.109375,13.1171875,13.1015625,1677.0
2015-03-17T00:30:00.000000Z,13.109375,13.1171875,13.1015625,2792.0
2015-03-17T01:00:00.000000Z,13.09765625,13.1015625,13.09375,1397.0
2015-03-17T01:30:00.000000Z,13.10546875,13.1171875,13.09375,1354.0
2015-03-17T02:00:00.000000Z,13.11328125,13.125,13.1015625,2336.0
2015-03-17T02:30:00.000000Z,13.1171875,13.125,13.109375,2005.0
2015-03-17T03:00:00.000000Z,13.109375,13.1171875,13.1015625,1987.0
2015-03-17T03:30:00.000000Z,13.1015625,13.109375,13.09375,1108.0
2015-03-17T04:00:00.000000Z,13.109375,13.1171875,13.1015625,1216.0
2015-03-17T04:30:00.000000Z,13.109375,13.1171875,13.1015625,1762.0
2015-03-17T05:00:00.000000Z,13.1015625,13.109375,13.09375,1123.0
2015-03-17T05:30:00.000000Z,13.10546875,13.109375,13.1015625,1430.0
2015-03-17T06:00:00.000000Z,13.10546875,13.109375,13.1015625,3596.0
2015-03-17T06:30:00.000000Z,13.12109375,13.1328125,13.109375,5572.0
2015-03-17T07:00:00.000000Z,13.12890625,13.1328125,13.125,7372.0
2015-03-17T07:30:00.000000Z,13.1484375,13.15625,13.140625,8040.0
2015-03-17T08:00:00.000000Z,13.13671875,13.140625,13.1328125,12960.0
2015-03-17T08:30:00.000000Z,13.1171875,13.125,13.109375,8712.0
2015-03-17T09:00:00.000000Z,13.1171875,13.125,13.109375,12976.0
2015-03-17T09:30:00.000000Z,13.125,13.1328125,13.1171875,10448.0
2015-03-17T10:00:00.000000Z,13.140625,13.1484375,13.1328125,15640.0
2015-03-17T10:30:00.000000Z,13.12109375,13.125,13.1171875,9304.0
2015-03-17T11:00:00.000000Z,13.1328125,13.140625,13.125,10360.0
2015-03-17T11:30:00.000000Z,13.13671875,13.140625,13.1328125,11696.0
2015-03-17T12:00:00.000000Z,13.1484375,13.15625,13.140625,14096.0
2015-03-17T12:30:00.000000Z,13.14453125,13.1484375,13.140625,14360.0
2015-03-17T13:00:00.000000Z,13.18359375,13.1875,13.1796875,17184.0
2015-03-17T13:30:00.000000Z,13.17578125,13.1796875,13.171875,14312.0
2015-03-17T14:00:00.000000Z,13.1640625,13.171875,13.15625,15840.0
2015-03-17T14:30:00.000000Z,13.15625,13.1640625,13.1484375,13352.0
2015-03-17T15:00:00.000000Z,13.16796875,13.171875,13.1640625,12936.0
2015-03-17T15:30:00.000000Z,13.13671875,13.140625,13.1328125,11344.0
2015-03-17T16:00:00.000000Z,13.15625,13.1640625,13.1484375,14240.0
2015-03-17T16:30:00.000000Z,13.12109375,13.125,13.1171875,11056.0
2015-03-17T17:00:00.000000Z,13.10546875,13.109375,13.1015625,6908.0
2015-03-17T17:30:00.000000Z,13.109375,13.1171875,13.1015625,8100.0
2015-03-17T18:00:00.000000Z,13.11328125,13.1171875,13.109375,7440.0
2015-03-17T18:30:00.000000Z,13.1015625,13.109375,13.09375,4992.0
2015-03-17T19:00:00.000000Z,13.08203125,13.0859375,13.078125,3320.0
2015-03-17T19:30:00.000000Z,13.08203125,13.0859375,13.078125,1940.0
2015-03-17T20:00:00.000000Z,13.08203125,13.0859375,13.078125,2208.0
2015-03-17T20:30:00.000000Z,13.09375,13.1015625,13.0859375,1237.0
2015-03-17T21:00:00.000000Z,13.09375,13.1015625,13.0859375,530.0
2015-03-17T21:30:00.000000Z,13.09375,13.1015625,13.0859375,1121.0
2015-03-17T22:00:00.000000Z,13.0859375,13.09375,13.078125,1532.0
2015-03-17T22:30:00.000000Z,13.0859375,13.09375,13.078125,477.0
2015-03-17T23:00:00.000000Z,13.0859375,13.09375,13.078125,560.0
2015-03-17T23:30:00.000000Z,13.08984375,13.09375,13.0859375,631.0
2015-03-18T00:00:00.000000Z,13.09375,13.1015625,13.0859375,832.0
2015-03-18T00:30:00.000000Z,13.10546875,13.109375,13.1015625,1036.0
2015-03-18T01:00:00.000000Z,13.10546875,13.109375,13.1015625,1262.0
2015-03-18T01:30:00.000000Z,13.10546875,13.109375,13.1015625,1175.0
2015-03-18T02:00:00.000000Z,13.1015625,13.109375,13.09375,840.0
2015-03-18T02:30:00.000000Z,13.10546875,13.109375,13.1015625,1278.0
2015-03-18T03:00:00.000000Z,13.10546875,13.109375,13.1015625,1057.0
2015-03-18T03:30:00.000000Z,13.109375,13.1171875,13.1015625,2964.0
2015-03-18T04:00:00.000000Z,13.109375,13.1171875,13.1015625,1010.0
2015-03-18T04:30:00.000000Z,13.109375,13.1171875,13.1015625,1609.0
2015-03-18T05:00:00.000000Z,13.09765625,13.109375,13.0859375,1401.0
2015-03-18T05:30:00.000000Z,13.09765625,13.1015625,13.09375,3852.0
2015-03-18T06:00:00.000000Z,13.109375,13.1171875,13.1015625,3004.0
2015-03-18T06:30:00.000000Z,13.109375,13.1171875,13.1015625,3124.0
2015-03-18T07:00:00.000000Z,13.10546875,13.109375,13.1015625,4560.0
2015-03-18T07:30:00.000000Z,13.125,13.1328125,13.1171875,6944.0
2015-03-18T08:00:00.000000Z,13.11328125,13.1171875,13.109375,10472.0
2015-03-18T08:30:00.000000Z,13.125,13.1328125,13.1171875,6924.0
2015-03-18T09:00:00.000000Z,13.1328125,13.140625,13.125,10040.0
2015-03-18T09:30:00.000000Z,13.13671875,13.140625,13.1328125,12448.0
2015-03-18T10:00:00.000000Z,13.15234375,13.15625,13.1484375,9392.0
2015-03-18T10:30:00.000000Z,13.140625,13.1484375,13.1328125,11248.0
2015-03-18T11:00:00.000000Z,13.14453125,13.1484375,13.140625,9360.0
2015-03-18T11:30:00.000000Z,13.13671875,13.140625,13.1328125,8132.0
2015-03-18T12:00:00.000000Z,13.1328125,13.140625,13.125,8832.0
2015-03-18T12:30:00.000000Z,13.12109375,13.125,13.1171875,9200.0
2015-03-18T13:00:00.000000Z,13.08984375,13.09375,13.0859375,10680.0
2015-03-18T13:30:00.000000Z,13.08203125,13.0859375,13.078125,11584.0
2015-03-18T14:00:00.000000Z,13.07421875,13.078125,13.0703125,13360.0
2015-03-18T14:30:00.000000Z,13.07421875,13.078125,13.0703125,10784.0
2015-03-18T15:00:00.000000Z,13.08984375,13.09375,13.0859375,10432.0
2015-03-18T15:30:00.000000Z,13.12109375,13.125,13.1171875,12800.0
2015-03-18T16:00:00.000000Z,13.12109375,13.125,13.1171875,11696.0
2015-03-18T16:30:00.000000Z,13.1328125,13.140625,13.125,10488.0
2015-03-18T17:00:00.000000Z,13.140625,13.1484375,13.1328125,7800.0
2015-03-18T17:30:00.000000Z,13.1640625,13.203125,13.125,12320.0
2015-03-18T18:00:00.000000Z,13.078125,13.0859375,13.0703125,24960.0
2015-03-18T18:30:00.000000Z,13.08984375,13.1015625,13.078125,26496.0
2015-03-18T19:00:00.000000Z,13.06640625,13.078125,13.0546875,22352.0
2015-03-18T19:30:00.000000Z,13.05078125,13.0625,13.0390625,12792.0
2015-03-18T20:00:00.000000Z,13.12890625,13.140625,13.1171875,13696.0
2015-03-18T20:30:00.000000Z,13.10546875,13.140625,13.0703125,7700.0
2015-03-18T21:00:00.000000Z,13.09765625,13.125,13.0703125,937.0
2015-03-18T21:30:00.000000Z,13.0703125,13.1015625,13.0390625,1137.0
