time,BNP.EURZAR - EUR/ZAR_x,closeAsk,closeBid,volume
2004-05-28T21:00:00.000000Z,7.9565,8.0065,7.9065,
2004-05-29T21:00:00.000000Z,7.961,8.011000000000001,7.9110000000000005,
2004-05-30T21:00:00.000000Z,7.9456000000000016,7.9706,7.9206,
2004-05-31T21:00:00.000000Z,7.8473000000000015,7.8723,7.8223,
2004-06-01T21:00:00.000000Z,7.9978,8.0228,7.9728,
2004-06-02T21:00:00.000000Z,7.8952,7.9202,7.8702,
2004-06-03T21:00:00.000000Z,7.909499999999999,7.9595,7.8595,
2004-06-05T21:00:00.000000Z,7.9333,7.9833,7.8833,
2004-06-06T21:00:00.000000Z,7.97785,8.0029,7.9528,
2004-06-07T21:00:00.000000Z,8.074300000000001,8.0993,8.0493,
2004-06-08T21:00:00.000000Z,8.0211,8.0461,7.9961,
2004-06-09T21:00:00.000000Z,7.8031000000000015,7.8281,7.7781,
2004-06-10T21:00:00.000000Z,7.8107,7.8607,7.7607,
2004-06-12T21:00:00.000000Z,7.8107,7.8607,7.7607,
2004-06-13T21:00:00.000000Z,7.9860000000000015,8.011000000000001,7.961,
2004-06-14T21:00:00.000000Z,7.8749,7.8999,7.8499,
2004-06-15T21:00:00.000000Z,7.825799999999999,7.8508,7.8008,
2004-06-16T21:00:00.000000Z,7.8595000000000015,7.8845,7.8345,
2004-06-17T21:00:00.000000Z,7.7564,7.8064,7.7064,
2004-06-19T21:00:00.000000Z,7.7583,7.8083,7.7083,
2004-06-20T21:00:00.000000Z,7.6529000000000025,7.6779,7.6279,
2004-06-21T21:00:00.000000Z,7.6267,7.6517,7.6017,
2004-06-22T21:00:00.000000Z,7.5626,7.5876,7.5376,
2004-06-23T21:00:00.000000Z,7.6774,7.7024,7.6524,
2004-06-24T21:00:00.000000Z,7.6775,7.7275,7.6275,
2004-06-26T21:00:00.000000Z,7.6866,7.7366,7.6366,
2004-06-27T21:00:00.000000Z,7.517999999999998,7.5429999999999975,7.4929999999999986,
2004-06-28T21:00:00.000000Z,7.546000000000001,7.5710000000000015,7.521,
2004-06-29T21:00:00.000000Z,7.4872,7.5122,7.4622,
2004-06-30T21:00:00.000000Z,7.5151,7.5401,7.4901,
2004-07-01T21:00:00.000000Z,7.5244,7.5744,7.4744,
2004-07-03T21:00:00.000000Z,7.5289,7.5789,7.4789,
2004-07-04T21:00:00.000000Z,7.595700000000001,7.6207,7.5707,
2004-07-05T21:00:00.000000Z,7.6308000000000025,7.6558,7.6058,
2004-07-06T21:00:00.000000Z,7.5738,7.5988,7.5488,
2004-07-07T21:00:00.000000Z,7.496,7.521,7.471,
2004-07-08T21:00:00.000000Z,7.5567,7.6067,7.5067,
2004-07-10T21:00:00.000000Z,7.5586,7.6086,7.5086,
2004-07-11T21:00:00.000000Z,7.5129,7.5379,7.4879,
2004-07-12T21:00:00.000000Z,7.5267,7.5517,7.5017,
2004-07-13T21:00:00.000000Z,7.506,7.5310000000000015,7.481,
2004-07-14T21:00:00.000000Z,7.5235,7.5485,7.4985,
2004-07-15T21:00:00.000000Z,7.4158,7.4658,7.3658,
2004-07-17T21:00:00.000000Z,7.3984,7.4484,7.3484,
2004-07-18T21:00:00.000000Z,7.3766,7.4016,7.3516,
2004-07-19T21:00:00.000000Z,7.3546999999999985,7.3797,7.3297,
2004-07-20T21:00:00.000000Z,7.414099999999999,7.4391,7.3891,
2004-07-21T21:00:00.000000Z,7.4207,7.4457,7.3957,
2004-07-22T21:00:00.000000Z,7.504799999999999,7.5548,7.4548,
2004-07-24T21:00:00.000000Z,7.5135,7.5635,7.4635,
2004-07-25T21:00:00.000000Z,7.5753,7.6003,7.5503,
2004-07-26T21:00:00.000000Z,7.616,7.641,7.591,
2004-07-27T21:00:00.000000Z,7.5424000000000015,7.5674,7.5174,
2004-07-28T21:00:00.000000Z,7.5303,7.5553,7.5053,
2004-07-29T21:00:00.000000Z,7.5332,7.5832,7.4832,
2004-07-31T21:00:00.000000Z,7.552999999999999,7.603,7.502999999999999,
2004-08-01T21:00:00.000000Z,7.6173,7.6423,7.5923,
2004-08-02T21:00:00.000000Z,7.5321,7.5571,7.5071,
2004-08-03T21:00:00.000000Z,7.5261999999999984,7.5512,7.5012,
2004-08-04T21:00:00.000000Z,7.523999999999999,7.548999999999999,7.499,
2004-08-05T21:00:00.000000Z,7.5181,7.5681,7.4681,
2004-08-07T21:00:00.000000Z,7.5239,7.5739,7.4739,
2004-08-08T21:00:00.000000Z,7.4788,7.5038,7.4538,
2004-08-09T21:00:00.000000Z,7.5594,7.5844,7.5344,
2004-08-10T21:00:00.000000Z,7.591699999999999,7.6167,7.5667,
2004-08-11T21:00:00.000000Z,7.8758,7.9008,7.8508,
2004-08-12T21:00:00.000000Z,8.0149,8.0649,7.9649,
2004-08-14T21:00:00.000000Z,8.011099999999999,8.0611,7.9611,
2004-08-15T21:00:00.000000Z,8.129,8.154,8.104,
2004-08-16T21:00:00.000000Z,7.9878,8.0128,7.9628,
2004-08-17T21:00:00.000000Z,8.0121,8.0371,7.9871,
2004-08-18T21:00:00.000000Z,8.151,8.176,8.126,
2004-08-19T21:00:00.000000Z,8.1066,8.1566,8.0566,
2004-08-21T21:00:00.000000Z,8.104299999999999,8.1543,8.0543,
2004-08-22T21:00:00.000000Z,8.0933,8.1183,8.0683,
2004-08-23T21:00:00.000000Z,8.1329,8.1579,8.1079,
2004-08-24T21:00:00.000000Z,8.060500000000001,8.0855,8.0355,
2004-08-25T21:00:00.000000Z,7.981299999999999,8.0063,7.9563,
2004-08-26T21:00:00.000000Z,8.104199999999999,8.1542,8.0542,
2004-08-28T21:00:00.000000Z,8.0938,8.1438,8.0438,
2004-08-29T21:00:00.000000Z,8.076699999999999,8.1017,8.0517,
2004-08-30T21:00:00.000000Z,8.078800000000001,8.1038,8.0538,
2004-08-31T21:00:00.000000Z,8.06,8.085,8.035,
2004-09-01T21:00:00.000000Z,7.9791,8.0041,7.9541,
2004-09-02T21:00:00.000000Z,7.9891,8.0391,7.9391,
2004-09-04T21:00:00.000000Z,7.988399999999999,8.0384,7.9384,
2004-09-05T21:00:00.000000Z,8.0107,8.0357,7.9857,
2004-09-06T21:00:00.000000Z,8.0247,8.0497,7.9997,
2004-09-07T21:00:00.000000Z,8.0796,8.1046,8.0546,
2004-09-08T21:00:00.000000Z,8.1396,8.1646,8.1146,
2004-09-09T21:00:00.000000Z,8.0354,8.0854,7.9854,
2004-09-11T21:00:00.000000Z,8.0467,8.0967,7.9967,
2004-09-12T21:00:00.000000Z,8.0224,8.0474,7.9974,
