time,closeAsk,closeBid,volume,BNP.EURZAR - EUR/ZAR_x
2015-08-14T10:15:00.000000Z,14.3359375,14.3203125,264.0,14.328125
2015-08-14T10:16:00.000000Z,14.3359375,14.3203125,207.0,14.328125
2015-08-14T10:17:00.000000Z,14.328125,14.3125,428.0,14.3203125
2015-08-14T10:18:00.000000Z,14.328125,14.3203125,383.0,14.328125
2015-08-14T10:19:00.000000Z,14.328125,14.3203125,165.0,14.328125
2015-08-14T10:20:00.000000Z,14.328125,14.3203125,413.0,14.328125
2015-08-14T10:21:00.000000Z,14.328125,14.3203125,666.0,14.328125
2015-08-14T10:22:00.000000Z,14.328125,14.3203125,357.0,14.328125
2015-08-14T10:23:00.000000Z,14.328125,14.3203125,429.0,14.328125
2015-08-14T10:24:00.000000Z,14.328125,14.3203125,550.0,14.328125
2015-08-14T10:25:00.000000Z,14.328125,14.3203125,121.0,14.328125
2015-08-14T10:26:00.000000Z,14.3359375,14.3203125,131.0,14.328125
2015-08-14T10:27:00.000000Z,14.328125,14.3203125,201.0,14.328125
2015-08-14T10:28:00.000000Z,14.3359375,14.3203125,274.0,14.328125
2015-08-14T10:29:00.000000Z,14.3359375,14.328125,121.0,14.328125
2015-08-14T10:30:00.000000Z,14.3359375,14.328125,448.0,14.328125
2015-08-14T10:31:00.000000Z,14.3359375,14.328125,251.0,14.328125
2015-08-14T10:32:00.000000Z,14.328125,14.3125,474.0,14.3203125
2015-08-14T10:33:00.000000Z,14.3203125,14.3125,248.0,14.3125
2015-08-14T10:34:00.000000Z,14.328125,14.3125,202.0,14.3203125
2015-08-14T10:35:00.000000Z,14.3359375,14.3203125,452.0,14.328125
2015-08-14T10:36:00.000000Z,14.3359375,14.3203125,220.0,14.328125
2015-08-14T10:37:00.000000Z,14.3359375,14.3203125,276.0,14.328125
2015-08-14T10:38:00.000000Z,14.328125,14.3203125,368.0,14.328125
2015-08-14T10:39:00.000000Z,14.328125,14.3203125,175.0,14.328125
2015-08-14T10:40:00.000000Z,14.328125,14.3203125,196.0,14.328125
2015-08-14T10:41:00.000000Z,14.3359375,14.328125,309.0,14.328125
2015-08-14T10:42:00.000000Z,14.328125,14.3203125,208.0,14.328125
2015-08-14T10:43:00.000000Z,14.3359375,14.3203125,212.0,14.328125
2015-08-14T10:44:00.000000Z,14.328125,14.3203125,217.0,14.328125
2015-08-14T10:45:00.000000Z,14.328125,14.3203125,73.0,14.328125
2015-08-14T10:46:00.000000Z,14.328125,14.3203125,149.0,14.328125
2015-08-14T10:47:00.000000Z,14.328125,14.3203125,122.0,14.328125
2015-08-14T10:48:00.000000Z,14.328125,14.3203125,99.0,14.328125
2015-08-14T10:49:00.000000Z,14.328125,14.3203125,178.0,14.328125
2015-08-14T10:50:00.000000Z,14.3359375,14.328125,252.0,14.328125
2015-08-14T10:51:00.000000Z,14.3359375,14.328125,234.0,14.328125
2015-08-14T10:52:00.000000Z,14.3359375,14.3203125,144.0,14.328125
2015-08-14T10:53:00.000000Z,14.3359375,14.328125,180.0,14.328125
2015-08-14T10:54:00.000000Z,14.3359375,14.328125,259.0,14.328125
2015-08-14T10:55:00.000000Z,14.3359375,14.328125,62.0,14.328125
2015-08-14T10:56:00.000000Z,14.34375,14.328125,412.0,14.3359375
2015-08-14T10:57:00.000000Z,14.3359375,14.328125,170.0,14.328125
2015-08-14T10:58:00.000000Z,14.3359375,14.3203125,228.0,14.328125
2015-08-14T10:59:00.000000Z,14.3359375,14.328125,373.0,14.328125
2015-08-14T11:00:00.000000Z,14.3359375,14.3203125,211.0,14.328125
2015-08-14T11:01:00.000000Z,14.3359375,14.3203125,76.0,14.328125
2015-08-14T11:02:00.000000Z,14.328125,14.3203125,233.0,14.328125
2015-08-14T11:03:00.000000Z,14.328125,14.3203125,244.0,14.328125
2015-08-14T11:04:00.000000Z,14.328125,14.3125,214.0,14.3203125
2015-08-14T11:05:00.000000Z,14.3203125,14.3125,366.0,14.3125
2015-08-14T11:06:00.000000Z,14.328125,14.3125,342.0,14.3203125
2015-08-14T11:07:00.000000Z,14.3203125,14.3046875,362.0,14.3125
2015-08-14T11:08:00.000000Z,14.3203125,14.3125,348.0,14.3125
2015-08-14T11:09:00.000000Z,14.3203125,14.3125,359.0,14.3125
2015-08-14T11:10:00.000000Z,14.3203125,14.3125,435.0,14.3125
2015-08-14T11:11:00.000000Z,14.3125,14.3046875,550.0,14.3125
2015-08-14T11:12:00.000000Z,14.3203125,14.3125,425.0,14.3125
2015-08-14T11:13:00.000000Z,14.3203125,14.3125,151.0,14.3125
2015-08-14T11:14:00.000000Z,14.328125,14.3125,213.0,14.3203125
2015-08-14T11:15:00.000000Z,14.328125,14.3203125,200.0,14.328125
2015-08-14T11:16:00.000000Z,14.328125,14.3125,133.0,14.3203125
2015-08-14T11:17:00.000000Z,14.328125,14.3203125,176.0,14.328125
2015-08-14T11:18:00.000000Z,14.328125,14.3203125,162.0,14.328125
2015-08-14T11:19:00.000000Z,14.328125,14.3203125,316.0,14.328125
2015-08-14T11:20:00.000000Z,14.3203125,14.3125,267.0,14.3125
2015-08-14T11:21:00.000000Z,14.3203125,14.3125,258.0,14.3125
2015-08-14T11:22:00.000000Z,14.3203125,14.3125,466.0,14.3125
2015-08-14T11:23:00.000000Z,14.3203125,14.3125,208.0,14.3125
2015-08-14T11:24:00.000000Z,14.3125,14.3046875,525.0,14.3125
2015-08-14T11:25:00.000000Z,14.3125,14.3046875,293.0,14.3125
2015-08-14T11:26:00.000000Z,14.3203125,14.3046875,462.0,14.3125
2015-08-14T11:27:00.000000Z,14.3125,14.3046875,332.0,14.3125
2015-08-14T11:28:00.000000Z,14.3125,14.3046875,234.0,14.3125
2015-08-14T11:29:00.000000Z,14.3125,14.3046875,114.0,14.3125
2015-08-14T11:30:00.000000Z,14.3125,14.296875,225.0,14.3046875
2015-08-14T11:31:00.000000Z,14.3125,14.3046875,211.0,14.3125
2015-08-14T11:32:00.000000Z,14.3125,14.3046875,171.0,14.3125
2015-08-14T11:33:00.000000Z,14.3125,14.3046875,285.0,14.3125
2015-08-14T11:34:00.000000Z,14.3125,14.3046875,315.0,14.3125
2015-08-14T11:35:00.000000Z,14.3125,14.3046875,91.0,14.3125
2015-08-14T11:36:00.000000Z,14.3125,14.3046875,127.0,14.3125
2015-08-14T11:37:00.000000Z,14.3125,14.3046875,171.0,14.3125
2015-08-14T11:38:00.000000Z,14.3125,14.3046875,81.0,14.3125
2015-08-14T11:39:00.000000Z,14.3046875,14.296875,117.0,14.296875
2015-08-14T11:40:00.000000Z,14.3046875,14.296875,297.0,14.296875
2015-08-14T11:41:00.000000Z,14.3046875,14.2890625,411.0,14.296875
2015-08-14T11:42:00.000000Z,14.3046875,14.2890625,208.0,14.296875
2015-08-14T11:43:00.000000Z,14.296875,14.2890625,226.0,14.296875
2015-08-14T11:44:00.000000Z,14.296875,14.2890625,476.0,14.296875
2015-08-14T11:45:00.000000Z,14.2890625,14.28125,294.0,14.28125
2015-08-14T11:46:00.000000Z,14.28125,14.2734375,352.0,14.28125
2015-08-14T11:47:00.000000Z,14.28125,14.2734375,279.0,14.28125
2015-08-14T11:48:00.000000Z,14.2890625,14.28125,280.0,14.28125
2015-08-14T11:49:00.000000Z,14.2890625,14.28125,262.0,14.28125
2015-08-14T11:50:00.000000Z,14.2890625,14.28125,385.0,14.28125
2015-08-14T11:51:00.000000Z,14.2890625,14.28125,335.0,14.28125
2015-08-14T11:52:00.000000Z,14.2890625,14.28125,195.0,14.28125
2015-08-14T11:53:00.000000Z,14.296875,14.2890625,263.0,14.296875
2015-08-14T11:54:00.000000Z,14.2890625,14.28125,271.0,14.28125
2015-08-14T11:55:00.000000Z,14.2890625,14.28125,249.0,14.28125
2015-08-14T11:56:00.000000Z,14.296875,14.2890625,191.0,14.296875
2015-08-14T11:57:00.000000Z,14.296875,14.28125,212.0,14.2890625
2015-08-14T11:58:00.000000Z,14.2890625,14.28125,240.0,14.28125
2015-08-14T11:59:00.000000Z,14.296875,14.28125,201.0,14.2890625
2015-08-14T12:00:00.000000Z,14.296875,14.2890625,578.0,14.296875
2015-08-14T12:01:00.000000Z,14.296875,14.2890625,212.0,14.296875
2015-08-14T12:02:00.000000Z,14.296875,14.2890625,185.0,14.296875
2015-08-14T12:03:00.000000Z,14.296875,14.2890625,190.0,14.296875
2015-08-14T12:04:00.000000Z,14.3046875,14.296875,341.0,14.296875
2015-08-14T12:05:00.000000Z,14.3046875,14.2890625,233.0,14.296875
2015-08-14T12:06:00.000000Z,14.3046875,14.2890625,212.0,14.296875
2015-08-14T12:07:00.000000Z,14.296875,14.2890625,306.0,14.296875
2015-08-14T12:08:00.000000Z,14.296875,14.28125,286.0,14.2890625
2015-08-14T12:09:00.000000Z,14.296875,14.2890625,296.0,14.296875
2015-08-14T12:10:00.000000Z,14.296875,14.28125,274.0,14.2890625
2015-08-14T12:11:00.000000Z,14.296875,14.28125,337.0,14.2890625
2015-08-14T12:12:00.000000Z,14.296875,14.28125,238.0,14.2890625
2015-08-14T12:13:00.000000Z,14.296875,14.2890625,152.0,14.296875
2015-08-14T12:14:00.000000Z,14.296875,14.2890625,212.0,14.296875
2015-08-14T12:15:00.000000Z,14.296875,14.2890625,271.0,14.296875
2015-08-14T12:16:00.000000Z,14.3046875,14.296875,235.0,14.296875
2015-08-14T12:17:00.000000Z,14.3046875,14.296875,151.0,14.296875
2015-08-14T12:18:00.000000Z,14.3046875,14.296875,178.0,14.296875
2015-08-14T12:19:00.000000Z,14.3046875,14.296875,271.0,14.296875
2015-08-14T12:20:00.000000Z,14.3046875,14.296875,204.0,14.296875
2015-08-14T12:21:00.000000Z,14.3046875,14.296875,226.0,14.296875
2015-08-14T12:22:00.000000Z,14.3046875,14.296875,117.0,14.296875
2015-08-14T12:23:00.000000Z,14.3046875,14.2890625,151.0,14.296875
2015-08-14T12:24:00.000000Z,14.296875,14.2890625,269.0,14.296875
2015-08-14T12:25:00.000000Z,14.296875,14.2890625,299.0,14.296875
2015-08-14T12:26:00.000000Z,14.2890625,14.2734375,315.0,14.28125
2015-08-14T12:27:00.000000Z,14.2890625,14.2734375,244.0,14.28125
2015-08-14T12:28:00.000000Z,14.2890625,14.2734375,384.0,14.28125
