time,BNP.CHFZAR - CHF/ZAR_x,closeAsk,closeBid,volume
2015-05-28T16:45:00.000000Z,12.8671875,12.875,12.859375,4026.0
2015-05-28T17:00:00.000000Z,12.875,12.875,12.8671875,3496.0
2015-05-28T17:15:00.000000Z,12.875,12.8828125,12.875,4356.0
2015-05-28T17:30:00.000000Z,12.8828125,12.890625,12.875,3216.0
2015-05-28T17:45:00.000000Z,12.875,12.875,12.8671875,4124.0
2015-05-28T18:00:00.000000Z,12.859375,12.8671875,12.859375,3076.0
2015-05-28T18:15:00.000000Z,12.859375,12.859375,12.8515625,1419.0
2015-05-28T18:30:00.000000Z,12.8671875,12.875,12.859375,1864.0
2015-05-28T18:45:00.000000Z,12.8671875,12.875,12.859375,2286.0
2015-05-28T19:00:00.000000Z,12.859375,12.8671875,12.8515625,2998.0
2015-05-28T19:15:00.000000Z,12.859375,12.875,12.8515625,3688.0
2015-05-28T19:30:00.000000Z,12.875,12.875,12.8671875,1880.0
2015-05-28T19:45:00.000000Z,12.859375,12.8671875,12.84375,2582.0
2015-05-28T20:00:00.000000Z,12.859375,12.875,12.84375,416.0
2015-05-28T20:15:00.000000Z,12.8515625,12.859375,12.84375,1305.0
2015-05-28T20:30:00.000000Z,12.859375,12.8671875,12.84375,385.0
2015-05-28T20:45:00.000000Z,12.859375,12.875,12.84375,655.0
2015-05-28T21:00:00.000000Z,12.875,12.8984375,12.84375,434.0
2015-05-28T21:15:00.000000Z,12.875,12.890625,12.8515625,182.0
2015-05-28T21:30:00.000000Z,12.875,12.8984375,12.8515625,483.0
2015-05-28T21:45:00.000000Z,12.8671875,12.890625,12.84375,234.0
2015-05-28T22:00:00.000000Z,12.859375,12.8828125,12.84375,368.0
2015-05-28T22:15:00.000000Z,12.875,12.8984375,12.859375,314.0
2015-05-28T22:30:00.000000Z,12.8828125,12.8984375,12.8671875,421.0
2015-05-28T22:45:00.000000Z,12.875,12.8984375,12.859375,209.0
2015-05-28T23:00:00.000000Z,12.875,12.8984375,12.859375,307.0
2015-05-28T23:15:00.000000Z,12.875,12.8984375,12.859375,262.0
2015-05-28T23:30:00.000000Z,12.875,12.8984375,12.859375,457.0
2015-05-28T23:45:00.000000Z,12.875,12.890625,12.8515625,493.0
2015-05-29T00:00:00.000000Z,12.875,12.890625,12.8515625,610.0
2015-05-29T00:15:00.000000Z,12.875,12.890625,12.859375,877.0
2015-05-29T00:30:00.000000Z,12.8671875,12.8828125,12.8515625,541.0
2015-05-29T00:45:00.000000Z,12.875,12.890625,12.859375,646.0
2015-05-29T01:00:00.000000Z,12.875,12.8828125,12.8671875,1619.0
2015-05-29T01:15:00.000000Z,12.875,12.890625,12.8671875,1521.0
2015-05-29T01:30:00.000000Z,12.8828125,12.890625,12.875,796.0
2015-05-29T01:45:00.000000Z,12.875,12.890625,12.8671875,965.0
2015-05-29T02:00:00.000000Z,12.875,12.8828125,12.8671875,1092.0
2015-05-29T02:15:00.000000Z,12.8671875,12.875,12.859375,711.0
2015-05-29T02:30:00.000000Z,12.8671875,12.875,12.859375,715.0
2015-05-29T02:45:00.000000Z,12.8671875,12.875,12.859375,926.0
2015-05-29T03:00:00.000000Z,12.875,12.875,12.8671875,1029.0
2015-05-29T03:15:00.000000Z,12.875,12.8828125,12.8671875,937.0
2015-05-29T03:30:00.000000Z,12.875,12.8828125,12.8671875,1154.0
2015-05-29T03:45:00.000000Z,12.8828125,12.890625,12.875,840.0
2015-05-29T04:00:00.000000Z,12.8828125,12.890625,12.875,810.0
2015-05-29T04:15:00.000000Z,12.890625,12.890625,12.8828125,325.0
2015-05-29T04:30:00.000000Z,12.8828125,12.890625,12.875,618.0
2015-05-29T04:45:00.000000Z,12.8828125,12.890625,12.875,739.0
2015-05-29T05:00:00.000000Z,12.875,12.8828125,12.8671875,1260.0
2015-05-29T05:15:00.000000Z,12.8671875,12.875,12.859375,866.0
2015-05-29T05:30:00.000000Z,12.859375,12.8671875,12.8515625,2024.0
2015-05-29T05:45:00.000000Z,12.859375,12.8671875,12.8515625,938.0
2015-05-29T06:00:00.000000Z,12.8515625,12.859375,12.84375,2096.0
2015-05-29T06:15:00.000000Z,12.8671875,12.875,12.859375,3076.0
2015-05-29T06:30:00.000000Z,12.859375,12.8671875,12.8515625,3780.0
2015-05-29T06:45:00.000000Z,12.828125,12.8359375,12.8203125,3828.0
2015-05-29T07:00:00.000000Z,12.859375,12.8671875,12.8515625,4668.0
2015-05-29T07:15:00.000000Z,12.8671875,12.875,12.859375,4660.0
2015-05-29T07:30:00.000000Z,12.859375,12.8671875,12.859375,4800.0
2015-05-29T07:45:00.000000Z,12.859375,12.859375,12.8515625,4808.0
2015-05-29T08:00:00.000000Z,12.8671875,12.875,12.859375,6136.0
2015-05-29T08:15:00.000000Z,12.875,12.8828125,12.8671875,5288.0
2015-05-29T08:30:00.000000Z,12.875,12.8828125,12.8671875,5280.0
2015-05-29T08:45:00.000000Z,12.875,12.875,12.8671875,4992.0
2015-05-29T09:00:00.000000Z,12.859375,12.8671875,12.8515625,6032.0
2015-05-29T09:15:00.000000Z,12.890625,12.8984375,12.890625,4644.0
2015-05-29T09:30:00.000000Z,12.890625,12.890625,12.8828125,5220.0
2015-05-29T09:45:00.000000Z,12.8984375,12.90625,12.890625,3702.0
2015-05-29T10:00:00.000000Z,12.890625,12.8984375,12.8828125,3752.0
2015-05-29T10:15:00.000000Z,12.90625,12.90625,12.8984375,4512.0
2015-05-29T10:30:00.000000Z,12.90625,12.90625,12.8984375,5112.0
2015-05-29T10:45:00.000000Z,12.90625,12.9140625,12.8984375,4668.0
2015-05-29T11:00:00.000000Z,12.8984375,12.90625,12.890625,3660.0
2015-05-29T11:15:00.000000Z,12.890625,12.890625,12.8828125,3920.0
2015-05-29T11:30:00.000000Z,12.890625,12.8984375,12.8828125,2984.0
2015-05-29T11:45:00.000000Z,12.90625,12.9140625,12.8984375,3066.0
2015-05-29T12:00:00.000000Z,12.8984375,12.90625,12.890625,4928.0
2015-05-29T12:15:00.000000Z,12.953125,13.0,12.90625,5344.0
2015-05-29T12:30:00.000000Z,12.9140625,12.921875,12.90625,9848.0
2015-05-29T12:45:00.000000Z,12.90625,12.9140625,12.8984375,6740.0
2015-05-29T13:00:00.000000Z,12.9140625,12.921875,12.90625,5612.0
2015-05-29T13:15:00.000000Z,12.90625,12.9140625,12.90625,5952.0
2015-05-29T13:30:00.000000Z,12.9375,12.9453125,12.921875,5580.0
2015-05-29T13:45:00.000000Z,12.953125,12.9609375,12.9375,7196.0
2015-05-29T14:00:00.000000Z,12.953125,12.9609375,12.953125,7568.0
2015-05-29T14:15:00.000000Z,12.953125,12.953125,12.9453125,5520.0
2015-05-29T14:30:00.000000Z,12.96875,12.96875,12.9609375,4900.0
2015-05-29T14:45:00.000000Z,12.8828125,12.890625,12.875,6948.0
2015-05-29T15:00:00.000000Z,12.890625,12.8984375,12.8828125,7240.0
2015-05-29T15:15:00.000000Z,12.875,12.8828125,12.875,5760.0
2015-05-29T15:30:00.000000Z,12.890625,12.890625,12.8828125,5432.0
2015-05-29T15:45:00.000000Z,12.9140625,12.921875,12.90625,3424.0
2015-05-29T16:00:00.000000Z,12.90625,12.9140625,12.90625,3072.0
2015-05-29T16:15:00.000000Z,12.90625,12.9140625,12.90625,2508.0
